Student_ID,Gender,Age,Branch,Year,Attendance,Study_Hours,Coding_Hours,Assignment_Score,Internal_Marks,Final_Exam,CGPA,Projects,Certifications,Internship,Extra_Curricular,Placement,Company_Tier,Salary_LPA
STU3810,Male,18,ECE,3,86.4,4.0,3.1,74.7,68.0,87.7,7.28,6,7,Yes,Yes,Yes,Tier 3,7.17
STU3811,Female,19,CSE,2,78.6,4.1,1.1,53.9,85.4,77.2,8.24,3,3,Yes,Yes,Yes,Tier 2,14.14
STU3812,Male,20,Mechanical,4,79.0,4.3,4.1,58.4,67.0,79.1,6.88,2,0,No,No,No,Not Placed,0.0
STU3813,Male,19,ECE,4,77.0,3.3,5.7,71.4,73.1,84.9,7.27,3,2,No,No,No,Not Placed,0.0
STU3814,Female,23,IT,4,70.5,5.4,2.3,64.3,63.1,100.0,8.46,1,4,No,No,No,Not Placed,0.0
STU3815,Male,22,CSE,4,85.3,4.7,5.5,72.7,82.4,95.6,8.77,2,5,Yes,No,Yes,Tier 2,10.82
STU3816,Female,20,Civil,4,78.2,3.8,3.3,60.6,82.0,79.7,6.97,5,5,Yes,No,Yes,Tier 3,7.43
STU3817,Male,19,Mechanical,2,86.5,5.0,2.7,61.0,67.8,85.3,8.0,0,2,Yes,No,No,Not Placed,0.0
STU3818,Female,18,CSE,2,80.5,4.4,2.4,73.1,80.5,95.9,9.22,3,5,No,No,Yes,Tier 1,27.06
STU3819,Female,19,CSE,4,86.9,3.6,0.0,74.1,68.9,63.4,6.85,4,2,No,Yes,No,Not Placed,0.0
STU3820,Male,18,Mechanical,1,68.3,3.5,1.8,47.0,66.0,65.8,7.33,1,2,Yes,No,No,Not Placed,0.0
STU3821,Male,22,ECE,4,72.8,2.5,0.8,64.2,92.6,70.0,7.69,3,2,No,Yes,No,Not Placed,0.0
STU3822,Male,19,CSE,3,75.3,3.2,3.8,80.7,74.9,84.3,8.25,2,5,Yes,Yes,Yes,Tier 2,10.87
STU3823,Female,22,ECE,3,91.6,3.7,5.1,80.2,88.0,86.3,7.24,1,2,Yes,No,No,Not Placed,0.0
STU3824,Male,20,IT,3,85.2,4.0,2.8,64.7,80.1,67.6,7.06,5,2,No,No,Yes,Tier 3,4.23
STU3825,Male,18,Mechanical,3,79.9,2.8,2.9,70.3,73.7,85.1,8.95,1,2,Yes,No,Yes,Tier 2,14.31
STU3826,Male,23,CSE,4,78.2,3.9,3.9,66.4,69.2,84.0,8.24,1,3,No,Yes,No,Not Placed,0.0
STU3827,Male,20,IT,3,86.8,3.2,2.7,85.9,90.2,84.8,8.17,2,3,Yes,No,Yes,Tier 2,9.63
STU3828,Male,18,CSE,1,77.3,3.0,4.3,58.5,89.0,79.3,8.03,0,4,No,Yes,No,Not Placed,0.0
STU3829,Female,22,Civil,4,87.9,4.5,6.0,83.7,79.4,100.0,8.14,2,1,No,No,Yes,Tier 2,14.14
STU3830,Male,21,Mechanical,3,80.3,4.1,4.7,59.6,84.8,79.1,7.91,2,2,Yes,No,No,Not Placed,0.0
STU3831,Male,19,Mechanical,4,92.3,3.7,1.6,78.4,88.1,84.1,7.52,3,2,Yes,Yes,Yes,Tier 3,6.82
STU3832,Female,22,ECE,4,74.4,4.5,3.8,71.1,70.7,94.3,8.31,3,6,Yes,No,Yes,Tier 2,14.93
STU3833,Female,18,IT,4,81.0,2.3,1.5,78.8,76.0,82.3,7.55,1,1,No,Yes,Yes,Tier 3,4.83
STU3834,Male,18,Civil,2,74.6,2.4,2.2,72.2,68.8,78.0,7.66,4,9,No,No,Yes,Tier 3,5.16
STU3835,Male,18,CSE,3,95.0,3.4,5.0,65.1,98.8,68.8,7.69,1,3,Yes,Yes,No,Not Placed,0.0
STU3836,Male,18,Mechanical,2,82.2,3.7,1.0,70.2,82.6,73.4,7.36,2,4,No,Yes,No,Not Placed,0.0
STU3837,Female,19,CSE,1,73.9,4.7,1.9,69.7,72.2,84.9,8.13,1,2,No,No,No,Not Placed,0.0
STU3838,Male,20,IT,1,74.8,3.0,4.2,74.8,68.5,81.8,7.35,0,4,No,No,Yes,Tier 3,4.37
STU3839,Female,23,ECE,2,86.1,3.1,1.2,63.3,82.2,69.6,7.3,4,5,No,Yes,Yes,Tier 3,7.96
STU3840,Female,21,Mechanical,3,67.5,5.1,0.0,54.6,58.3,92.3,8.25,1,3,No,No,No,Not Placed,0.0
STU3841,Male,19,Mechanical,4,80.6,2.5,0.3,57.6,69.2,53.4,7.01,4,2,No,No,No,Not Placed,0.0
STU3842,Male,18,ECE,1,75.2,5.0,1.6,66.4,71.0,86.6,8.14,2,1,No,Yes,Yes,Tier 2,12.34
STU3843,Male,19,IT,1,80.7,3.8,2.4,71.5,72.0,87.7,7.88,4,0,No,No,Yes,Tier 3,5.08
STU3844,Male,22,Civil,1,82.8,2.9,2.0,73.4,74.7,63.3,7.97,3,4,No,No,Yes,Tier 3,5.94
STU3845,Male,23,CSE,3,81.2,2.5,1.7,67.5,81.0,83.0,8.51,1,3,Yes,No,Yes,Tier 2,14.8
STU3846,Female,18,Mechanical,2,79.9,3.6,2.6,68.0,90.5,88.9,8.21,2,2,No,No,Yes,Tier 2,10.43
STU3847,Female,21,ECE,2,83.3,4.6,1.8,70.0,82.4,100.0,8.97,0,0,Yes,No,Yes,Tier 2,13.66
STU3848,Female,18,IT,3,96.0,3.8,1.5,75.9,81.8,92.1,7.95,2,5,No,Yes,Yes,Tier 3,4.52
STU3849,Female,23,CSE,1,92.2,4.9,2.8,61.0,89.1,74.5,8.03,1,3,Yes,No,Yes,Tier 2,13.09
STU3850,Male,21,IT,3,79.3,4.9,2.7,61.0,75.0,98.5,8.32,3,3,No,Yes,No,Not Placed,0.0
STU3851,Male,23,CSE,3,87.8,4.8,4.0,77.6,64.0,100.0,7.91,1,2,No,Yes,No,Not Placed,0.0
STU3852,Male,21,CSE,2,87.4,4.8,5.5,69.5,88.3,90.1,8.64,2,3,Yes,No,Yes,Tier 2,10.67
STU3853,Female,20,CSE,3,79.0,3.2,0.0,64.4,65.0,70.6,6.63,0,3,Yes,Yes,No,Not Placed,0.0
STU3854,Female,20,IT,3,81.7,4.7,3.3,80.1,76.9,100.0,8.41,0,4,Yes,Yes,No,Not Placed,0.0
STU3855,Female,19,ECE,1,86.3,6.4,2.7,81.1,71.8,100.0,8.54,1,2,No,No,Yes,Tier 2,9.36
STU3856,Male,19,Mechanical,4,76.2,5.0,4.4,61.1,64.0,97.9,8.08,0,0,Yes,Yes,Yes,Tier 2,14.17
STU3857,Male,21,CSE,1,80.1,3.3,1.7,81.0,71.5,78.3,7.41,1,2,No,No,No,Not Placed,0.0
STU3858,Female,18,IT,2,80.4,3.1,1.9,67.7,54.9,76.2,6.78,3,3,Yes,Yes,Yes,Tier 3,6.2
STU3859,Male,22,IT,4,79.8,3.9,0.6,75.3,69.3,88.2,7.7,2,3,Yes,Yes,Yes,Tier 3,5.5
STU3860,Female,22,ECE,1,79.5,4.7,4.0,68.4,78.1,80.4,8.4,0,2,No,Yes,Yes,Tier 2,10.83
STU3861,Female,18,Mechanical,3,85.5,4.0,2.7,66.9,80.7,70.5,7.86,3,7,No,Yes,No,Not Placed,0.0
STU3862,Female,18,ECE,3,82.2,2.5,4.2,76.6,61.1,75.3,6.38,0,3,Yes,Yes,Yes,Tier 3,4.29
STU3863,Male,20,Mechanical,4,87.1,4.7,1.9,65.7,86.3,89.4,7.96,3,7,Yes,No,Yes,Tier 3,5.97
STU3864,Male,22,ECE,4,100.0,4.9,1.5,78.7,100.0,100.0,8.71,2,4,No,Yes,Yes,Tier 2,13.08
STU3865,Male,21,ECE,3,77.7,2.7,3.6,67.7,87.7,62.7,7.16,2,5,Yes,Yes,Yes,Tier 3,7.29
STU3866,Male,23,IT,2,83.7,5.0,2.0,68.0,72.6,100.0,8.87,0,4,No,No,No,Not Placed,0.0
STU3867,Male,19,Mechanical,1,86.1,3.9,3.4,61.5,72.8,89.4,7.64,3,4,No,Yes,Yes,Tier 3,7.33
STU3868,Female,23,Civil,3,90.7,4.4,3.3,78.9,73.2,91.2,8.23,0,1,Yes,Yes,Yes,Tier 2,13.91
STU3869,Female,20,ECE,1,85.5,4.4,2.7,79.4,92.4,84.5,8.8,1,1,Yes,Yes,Yes,Tier 2,13.94
STU3870,Male,22,Mechanical,1,73.3,4.1,1.6,66.6,67.5,79.8,6.55,1,4,Yes,Yes,Yes,Tier 3,5.88
STU3871,Male,18,CSE,1,76.7,3.3,3.0,61.1,67.7,75.9,7.05,0,2,Yes,Yes,No,Not Placed,0.0
STU3872,Male,22,Civil,1,83.2,4.4,1.4,88.1,83.3,100.0,8.06,2,3,No,Yes,Yes,Tier 2,11.03
STU3873,Male,21,CSE,2,76.5,3.9,2.6,65.2,82.3,97.2,8.3,2,3,Yes,No,Yes,Tier 2,8.78
STU3874,Female,20,CSE,2,70.2,4.2,5.0,61.6,77.9,89.4,8.31,5,3,Yes,Yes,Yes,Tier 2,10.04
STU3875,Male,18,CSE,2,75.5,3.5,4.4,43.1,64.3,64.5,6.02,1,5,No,Yes,No,Not Placed,0.0
STU3876,Male,23,Civil,3,75.6,4.3,1.7,56.7,76.7,85.6,7.93,2,2,No,Yes,Yes,Tier 3,4.9
STU3877,Male,21,Civil,3,73.9,3.8,2.9,74.9,83.6,88.1,7.53,1,8,No,Yes,Yes,Tier 3,6.44
STU3878,Female,23,Civil,3,100.0,2.6,1.7,100.0,85.0,86.4,7.7,2,2,No,Yes,Yes,Tier 3,5.3
STU3879,Female,19,Mechanical,2,84.5,4.4,2.9,81.8,79.6,100.0,9.07,0,1,Yes,No,Yes,Tier 1,22.99
STU3880,Male,20,IT,1,82.9,5.1,1.1,62.3,78.1,87.1,8.31,1,3,No,Yes,No,Not Placed,0.0
STU3881,Male,21,Civil,2,89.4,4.3,1.5,78.0,77.5,96.8,7.89,2,3,No,Yes,Yes,Tier 3,5.51
STU3882,Female,21,Civil,3,96.4,3.6,5.3,74.9,86.8,88.1,8.33,0,3,No,Yes,No,Not Placed,0.0
STU3883,Female,23,ECE,4,85.1,4.3,2.7,68.9,84.7,100.0,8.65,3,3,No,Yes,Yes,Tier 2,14.23
STU3884,Male,18,CSE,3,90.1,3.0,1.8,64.1,90.5,55.5,7.24,2,3,No,No,No,Not Placed,0.0
STU3885,Female,19,ECE,1,78.0,4.8,0.0,72.1,73.6,100.0,8.76,0,3,Yes,Yes,Yes,Tier 2,10.97
STU3886,Female,23,Civil,2,74.7,4.9,2.8,55.9,72.9,78.1,8.52,4,3,No,No,Yes,Tier 2,13.87
STU3887,Female,21,Civil,4,89.3,3.8,5.8,55.7,75.6,63.6,6.88,1,1,No,No,No,Not Placed,0.0
STU3888,Female,20,Civil,4,89.1,4.0,1.6,70.7,92.2,77.8,8.88,4,1,No,Yes,Yes,Tier 2,8.29
STU3889,Female,21,Civil,1,88.4,2.6,1.9,53.1,75.7,50.7,6.15,1,5,No,Yes,No,Not Placed,0.0
STU3890,Male,22,Civil,2,83.0,4.5,2.6,64.2,75.7,96.6,8.29,7,4,Yes,No,Yes,Tier 2,8.23
STU3891,Female,20,Mechanical,4,75.8,3.5,1.6,71.5,73.5,93.7,7.96,1,2,Yes,No,No,Not Placed,0.0
STU3892,Male,20,Mechanical,3,78.2,1.0,5.8,77.1,75.8,52.9,6.42,4,3,Yes,Yes,Yes,Tier 3,6.92
STU3893,Female,21,CSE,1,91.2,4.0,4.0,80.3,68.6,88.5,7.89,1,1,Yes,No,Yes,Tier 3,6.84
STU3894,Male,18,ECE,4,77.3,3.7,3.5,65.7,78.0,88.9,8.4,0,0,No,Yes,Yes,Tier 2,8.16
STU3895,Female,20,ECE,1,83.5,2.6,5.7,66.6,80.3,82.7,8.06,2,1,Yes,Yes,Yes,Tier 2,11.41
STU3896,Female,22,Civil,2,75.8,5.0,5.1,59.3,74.2,90.9,8.37,0,4,No,Yes,No,Not Placed,0.0
STU3897,Male,23,IT,2,80.5,3.3,2.6,81.2,78.1,80.1,8.03,3,3,No,Yes,No,Not Placed,0.0
STU3898,Female,18,CSE,2,73.4,2.9,2.1,55.3,71.3,55.3,6.68,1,2,Yes,No,Yes,Tier 3,4.2
STU3899,Male,18,CSE,3,81.4,5.1,2.1,70.8,64.2,86.8,7.55,1,4,Yes,No,Yes,Tier 3,4.67
STU3900,Female,18,ECE,4,78.2,4.3,1.7,72.8,82.9,100.0,8.44,2,6,No,Yes,Yes,Tier 2,14.74
STU3901,Male,20,ECE,2,68.3,2.7,2.2,46.7,57.5,50.8,5.77,2,3,Yes,No,Yes,Tier 3,5.36
STU3902,Male,18,IT,3,87.2,3.8,1.7,53.6,71.6,77.9,8.01,3,4,No,Yes,No,Not Placed,0.0
STU3903,Female,21,CSE,2,86.9,2.9,0.8,77.5,88.0,75.8,7.67,4,1,No,Yes,No,Not Placed,0.0
STU3904,Male,18,IT,2,82.4,2.3,0.0,58.7,65.4,59.6,6.78,0,4,No,No,No,Not Placed,0.0
STU3905,Female,22,CSE,4,73.0,2.2,4.1,67.6,70.2,53.4,7.05,2,1,No,No,Yes,Tier 3,5.88
STU3906,Male,19,IT,3,73.1,4.6,0.0,58.2,86.1,83.3,8.33,2,2,Yes,No,Yes,Tier 2,12.78
STU3907,Male,22,IT,2,100.0,2.9,3.0,82.1,85.6,93.1,8.59,0,3,Yes,Yes,Yes,Tier 2,14.44
STU3908,Male,20,IT,3,61.0,2.6,4.0,61.8,54.5,66.8,7.21,3,1,Yes,Yes,Yes,Tier 3,4.6
STU3909,Female,18,IT,3,73.3,3.6,3.2,73.4,77.7,87.2,8.09,1,4,Yes,No,No,Not Placed,0.0
STU3910,Male,18,CSE,2,99.2,6.9,2.3,83.1,88.2,100.0,8.69,2,2,Yes,Yes,Yes,Tier 2,9.59
STU3911,Male,21,Civil,2,100.0,4.4,2.8,81.8,86.0,94.0,9.2,1,1,No,No,No,Not Placed,0.0
STU3912,Male,23,IT,1,95.6,4.8,1.8,91.5,66.5,100.0,8.05,2,5,Yes,Yes,Yes,Tier 2,11.92
STU3913,Male,18,CSE,4,86.3,2.7,2.4,64.6,88.6,68.3,7.62,3,5,Yes,Yes,Yes,Tier 3,6.64
STU3914,Female,22,CSE,2,76.9,4.3,2.0,67.7,87.6,90.3,8.24,0,2,No,Yes,No,Not Placed,0.0
STU3915,Female,20,IT,1,68.5,3.8,1.5,70.0,69.1,85.0,6.83,1,2,No,Yes,No,Not Placed,0.0
STU3916,Male,19,CSE,4,85.2,3.0,4.3,50.6,72.3,57.4,6.03,6,4,No,Yes,Yes,Tier 3,5.74
STU3917,Female,18,CSE,2,75.9,3.6,3.8,78.9,77.2,79.6,7.27,1,3,No,No,No,Not Placed,0.0
STU3918,Male,19,ECE,3,93.6,3.1,2.3,75.2,86.2,78.6,7.95,3,2,No,Yes,Yes,Tier 3,6.61
STU3919,Female,18,ECE,4,67.2,4.0,2.6,65.4,73.7,99.7,8.47,1,4,No,Yes,Yes,Tier 2,8.08
STU3920,Female,20,ECE,3,83.6,3.6,1.4,67.0,76.9,73.5,7.59,0,5,Yes,Yes,Yes,Tier 3,4.79
STU3921,Female,23,Mechanical,1,89.4,3.1,3.0,77.7,84.1,76.1,7.5,2,3,No,No,No,Not Placed,0.0
STU3922,Male,22,CSE,2,90.1,3.5,2.3,76.7,86.0,80.7,7.71,3,3,Yes,No,Yes,Tier 3,7.35
STU3923,Female,20,Civil,1,88.7,4.9,2.0,64.8,99.9,94.0,10.0,0,4,Yes,No,Yes,Tier 1,26.34
STU3924,Male,19,CSE,2,84.7,2.4,2.9,68.1,80.9,75.8,7.39,0,3,Yes,Yes,No,Not Placed,0.0
STU3925,Female,18,ECE,2,83.0,3.2,2.6,74.7,77.9,82.5,8.02,2,4,Yes,No,Yes,Tier 2,12.45
STU3926,Male,19,CSE,3,89.3,4.2,1.2,85.9,67.5,86.7,8.13,4,2,No,Yes,Yes,Tier 2,11.84
STU3927,Female,22,Civil,1,84.7,3.1,3.8,68.6,65.9,80.3,7.57,4,0,Yes,No,Yes,Tier 3,4.8
STU3928,Female,20,ECE,3,85.0,5.3,4.0,61.4,78.5,100.0,8.45,1,1,Yes,Yes,No,Not Placed,0.0
STU3929,Female,19,CSE,3,82.3,5.2,1.5,73.1,75.5,98.9,7.97,1,5,No,No,Yes,Tier 3,5.09
STU3930,Male,19,ECE,3,78.9,5.3,6.0,66.0,66.8,93.9,7.5,1,2,No,Yes,No,Not Placed,0.0
STU3931,Female,22,CSE,1,71.2,4.6,1.1,70.6,62.7,100.0,7.91,3,0,Yes,Yes,No,Not Placed,0.0
STU3932,Male,18,Mechanical,2,72.6,5.0,3.4,59.0,76.1,79.0,7.59,3,2,Yes,No,Yes,Tier 3,7.86
STU3933,Female,19,ECE,2,78.9,3.8,3.3,57.5,69.8,77.8,7.39,0,7,No,No,Yes,Tier 3,4.01
STU3934,Male,22,CSE,1,81.0,3.1,3.6,82.1,69.4,84.9,7.39,1,0,No,Yes,No,Not Placed,0.0
STU3935,Male,18,IT,2,74.3,3.2,5.1,62.1,63.8,75.4,6.94,2,5,No,Yes,Yes,Tier 3,5.76
STU3936,Male,23,CSE,1,73.7,1.9,2.1,58.3,65.3,63.3,7.25,1,2,No,Yes,Yes,Tier 3,4.04
STU3937,Male,18,ECE,1,79.1,3.4,2.6,63.0,71.5,66.1,6.58,3,0,No,No,Yes,Tier 3,5.37
STU3938,Male,23,IT,2,89.2,3.5,3.1,85.3,79.4,85.5,7.73,3,2,Yes,Yes,Yes,Tier 3,5.3
STU3939,Male,20,ECE,4,65.0,3.6,0.0,79.1,69.4,82.5,7.06,5,4,Yes,No,Yes,Tier 3,4.46
STU3940,Male,22,Civil,3,74.5,6.8,2.7,59.7,68.9,98.9,9.37,2,4,Yes,Yes,No,Not Placed,0.0
STU3941,Female,18,CSE,1,83.3,2.9,3.1,69.3,62.4,62.1,5.77,0,5,No,No,No,Not Placed,0.0
STU3942,Female,23,Civil,1,92.3,3.5,1.4,78.3,72.2,94.3,8.0,2,1,No,Yes,Yes,Tier 2,8.49
STU3943,Male,23,ECE,4,99.3,6.4,5.8,64.7,80.5,100.0,9.34,1,3,No,Yes,Yes,Tier 1,27.78
STU3944,Male,20,CSE,1,79.3,3.0,2.9,64.5,82.9,64.7,7.83,3,6,No,Yes,Yes,Tier 3,5.3
STU3945,Male,21,IT,1,79.1,2.6,1.4,83.6,73.7,70.3,7.36,2,2,No,Yes,No,Not Placed,0.0
STU3946,Male,22,Mechanical,2,80.9,3.6,1.6,66.9,78.9,79.2,7.93,1,4,Yes,Yes,Yes,Tier 3,6.24
STU3947,Female,21,IT,2,83.8,3.0,1.3,81.2,88.1,87.9,7.93,2,4,No,No,No,Not Placed,0.0
STU3948,Female,18,CSE,4,81.6,5.1,1.4,69.3,74.5,88.6,7.37,1,1,No,Yes,No,Not Placed,0.0
STU3949,Male,22,CSE,1,82.9,4.0,3.0,53.6,76.4,81.3,7.48,2,3,No,Yes,No,Not Placed,0.0
STU3950,Male,20,Mechanical,3,71.3,2.5,3.1,72.2,71.0,82.7,7.43,1,3,Yes,No,Yes,Tier 3,7.03
STU3951,Male,18,ECE,2,68.7,4.2,3.2,60.0,69.9,86.3,7.96,3,1,No,No,Yes,Tier 3,6.16
STU3952,Female,22,ECE,3,87.7,4.0,3.5,84.7,70.5,85.9,7.71,1,1,Yes,No,No,Not Placed,0.0
STU3953,Female,22,CSE,3,80.5,2.2,3.1,70.9,79.3,66.6,7.91,4,2,Yes,Yes,Yes,Tier 3,5.75
STU3954,Male,21,Mechanical,4,88.7,4.3,5.8,73.8,80.1,87.5,8.21,1,2,Yes,Yes,Yes,Tier 2,11.42
STU3955,Male,18,Civil,4,83.8,4.4,3.9,74.9,70.3,87.7,7.17,4,1,No,No,Yes,Tier 3,7.34
STU3956,Female,20,CSE,1,70.5,2.2,0.9,66.8,68.9,65.2,6.3,1,4,Yes,No,No,Not Placed,0.0
STU3957,Female,20,CSE,4,94.4,2.3,2.6,63.0,67.3,60.4,6.48,0,2,No,No,No,Not Placed,0.0
STU3958,Male,18,Civil,2,82.3,3.4,0.8,78.8,63.9,75.9,6.87,1,5,No,No,Yes,Tier 3,6.12
STU3959,Male,18,Mechanical,1,76.0,3.1,2.5,66.5,80.1,78.0,7.72,2,4,Yes,No,Yes,Tier 3,4.74
STU3960,Male,23,ECE,1,77.7,4.5,0.4,68.0,72.1,96.5,8.54,1,3,Yes,No,Yes,Tier 2,9.3
STU3961,Female,19,Civil,3,72.3,3.3,2.1,68.1,81.8,85.3,8.31,3,2,Yes,Yes,Yes,Tier 2,11.51
STU3962,Male,21,ECE,3,84.7,3.6,2.3,78.8,77.9,77.2,7.19,2,4,Yes,Yes,No,Not Placed,0.0
STU3963,Male,18,CSE,3,81.1,2.5,0.5,78.0,77.3,82.1,8.28,1,2,Yes,Yes,No,Not Placed,0.0
STU3964,Female,18,Mechanical,1,98.1,4.9,2.5,84.3,83.9,100.0,8.58,1,2,No,Yes,No,Not Placed,0.0
STU3965,Male,19,ECE,4,86.2,2.9,1.9,58.4,70.0,59.8,6.71,0,2,Yes,No,No,Not Placed,0.0
STU3966,Female,19,Civil,4,97.7,2.6,0.9,78.2,87.1,68.0,7.17,3,2,No,No,No,Not Placed,0.0
STU3967,Male,22,CSE,4,74.3,3.9,3.9,58.4,66.8,68.1,7.09,3,4,Yes,No,Yes,Tier 3,4.81
STU3968,Male,20,ECE,1,79.4,5.1,2.0,70.1,77.2,87.3,8.15,2,4,Yes,Yes,Yes,Tier 2,13.54
STU3969,Female,21,Mechanical,1,89.1,4.3,4.2,72.4,72.9,100.0,8.98,6,1,Yes,No,Yes,Tier 2,14.12
STU3970,Male,22,IT,1,86.7,3.1,2.8,89.0,84.3,78.3,7.61,3,3,Yes,Yes,Yes,Tier 3,4.65
STU3971,Female,18,IT,1,81.9,3.3,1.9,59.1,79.4,78.3,7.75,1,3,Yes,No,Yes,Tier 3,5.76
STU3972,Male,19,Civil,1,73.4,2.2,1.0,65.5,81.5,52.4,6.89,3,2,No,Yes,Yes,Tier 3,7.0
STU3973,Male,23,IT,4,64.6,6.1,0.7,61.4,73.1,90.8,8.15,5,2,Yes,No,Yes,Tier 2,8.59
STU3974,Female,20,ECE,1,80.2,5.7,2.8,65.4,74.7,93.3,8.69,3,6,Yes,No,Yes,Tier 2,12.16
STU3975,Male,22,Civil,4,80.6,4.1,3.0,69.1,87.6,90.2,8.12,2,0,No,No,No,Not Placed,0.0
STU3976,Female,23,CSE,1,83.0,3.8,1.2,87.8,79.6,90.3,8.39,2,3,No,Yes,Yes,Tier 2,11.85
STU3977,Male,20,Civil,4,70.4,2.4,0.7,66.6,51.7,66.7,6.65,4,2,No,Yes,No,Not Placed,0.0
STU3978,Male,23,Mechanical,2,75.0,3.6,3.5,78.3,67.6,78.9,7.24,1,2,Yes,No,Yes,Tier 3,7.11
STU3979,Male,19,IT,2,85.1,4.9,3.6,68.0,76.4,88.6,8.13,2,1,Yes,No,Yes,Tier 2,14.67
STU3980,Male,22,IT,4,86.7,4.7,1.3,78.9,88.8,87.3,8.43,2,2,Yes,Yes,Yes,Tier 2,11.41
STU3981,Female,22,Civil,2,83.6,3.3,2.2,64.5,73.3,80.7,7.81,0,2,Yes,Yes,Yes,Tier 3,5.13
STU3982,Female,20,CSE,2,79.2,4.8,3.3,61.6,69.1,91.6,7.81,2,3,Yes,Yes,Yes,Tier 3,4.19
STU3983,Male,23,IT,4,72.5,5.2,0.8,50.6,54.8,84.9,6.92,5,4,Yes,No,Yes,Tier 3,7.28
STU3984,Male,19,IT,1,89.6,3.8,1.2,65.8,90.1,78.2,8.1,3,2,Yes,Yes,Yes,Tier 2,9.24
STU3985,Female,18,CSE,1,87.8,5.0,3.7,73.7,90.4,99.0,9.15,2,2,No,Yes,Yes,Tier 1,27.8
STU3986,Female,22,IT,4,77.4,5.8,1.2,79.9,64.6,100.0,7.75,1,4,Yes,No,Yes,Tier 3,6.46
STU3987,Male,18,Civil,3,88.7,6.1,2.6,72.9,68.0,100.0,8.59,2,7,No,Yes,Yes,Tier 2,9.19
STU3988,Male,19,Civil,3,81.4,3.1,2.6,71.6,84.0,82.2,8.08,4,2,No,Yes,Yes,Tier 2,11.35
STU3989,Male,22,IT,2,76.5,4.3,0.7,76.2,83.6,86.0,8.09,2,2,Yes,No,Yes,Tier 2,12.45
STU3990,Female,22,IT,3,89.4,4.6,4.0,71.6,73.9,90.0,7.99,1,2,No,Yes,No,Not Placed,0.0
STU3991,Male,23,ECE,2,82.8,3.8,0.2,62.7,74.5,77.8,7.09,5,1,No,Yes,Yes,Tier 3,6.43
STU3992,Male,18,CSE,1,78.6,5.3,2.9,61.3,78.8,100.0,8.65,4,4,No,No,Yes,Tier 2,8.13
STU3993,Female,23,Mechanical,4,71.7,3.9,1.8,73.4,62.7,81.8,7.27,2,4,No,No,Yes,Tier 3,6.35
STU3994,Male,21,Civil,1,72.5,3.6,2.7,66.0,64.0,62.5,6.73,3,2,No,Yes,No,Not Placed,0.0
STU3995,Male,18,Civil,4,88.8,2.2,2.1,75.0,76.7,61.8,6.91,1,5,Yes,No,No,Not Placed,0.0
STU3996,Male,18,IT,3,85.6,1.8,0.8,64.9,69.8,76.0,7.13,4,5,Yes,Yes,Yes,Tier 3,7.64
STU3997,Male,21,IT,1,72.6,3.4,2.1,75.7,94.6,68.6,7.33,1,3,Yes,No,No,Not Placed,0.0
STU3998,Male,19,CSE,1,72.5,1.0,3.2,79.7,81.2,44.8,5.74,5,3,Yes,Yes,Yes,Tier 3,6.53
STU3999,Male,19,IT,2,98.8,5.3,2.1,80.7,82.0,100.0,8.51,2,4,Yes,Yes,No,Not Placed,0.0
STU4000,Male,22,IT,4,85.7,4.9,1.8,79.5,78.9,100.0,7.57,0,2,Yes,Yes,Yes,Tier 3,6.27
STU4001,Female,20,Civil,3,91.7,4.6,0.0,70.3,68.0,88.2,7.2,0,2,Yes,Yes,No,Not Placed,0.0
STU4002,Female,23,Civil,1,93.9,5.1,1.2,86.8,85.2,100.0,9.1,2,3,Yes,No,Yes,Tier 1,26.34
STU4003,Female,20,Civil,4,74.6,3.5,1.4,70.6,78.2,76.8,7.26,2,2,No,Yes,Yes,Tier 3,6.09
STU4004,Male,22,Civil,3,95.9,4.1,3.8,67.9,77.6,77.2,7.88,2,1,No,No,No,Not Placed,0.0
STU4005,Male,20,CSE,1,73.4,3.4,1.9,69.0,68.1,92.1,8.15,1,0,Yes,No,No,Not Placed,0.0
STU4006,Male,18,ECE,4,87.8,5.1,3.3,76.9,71.6,94.1,7.8,1,2,Yes,Yes,No,Not Placed,0.0
STU4007,Male,18,CSE,2,81.1,1.0,1.3,71.1,86.6,44.8,6.97,3,3,Yes,No,Yes,Tier 3,6.97
STU4008,Male,21,CSE,1,87.8,5.1,0.0,77.4,89.6,86.2,8.87,2,2,Yes,No,Yes,Tier 2,9.22
STU4009,Female,21,ECE,4,80.3,1.6,4.0,68.8,78.3,70.9,6.8,1,2,No,No,No,Not Placed,0.0
STU4010,Male,22,Mechanical,3,86.4,3.6,1.3,71.1,79.3,82.9,8.25,1,3,No,No,No,Not Placed,0.0
STU4011,Male,22,ECE,3,92.9,2.5,3.9,78.1,71.5,80.8,7.32,3,3,Yes,No,Yes,Tier 3,7.68
STU4012,Male,22,CSE,2,91.0,3.6,2.2,72.3,74.8,97.0,7.7,3,2,No,Yes,No,Not Placed,0.0
STU4013,Female,18,CSE,1,81.5,3.1,4.6,64.6,73.4,69.2,7.27,0,6,Yes,No,Yes,Tier 3,5.74
STU4014,Male,20,CSE,2,74.4,3.3,6.0,74.8,66.8,97.4,8.32,4,4,No,Yes,Yes,Tier 2,10.68
STU4015,Female,23,CSE,4,79.6,4.5,3.2,64.2,79.3,86.1,8.0,3,4,No,Yes,No,Not Placed,0.0
